datetime_utc,dry_bulb_c
1987-05-15T09:45:00.000000+0000,7.0
1987-05-15T10:45:00.000000+0000,7.0
1987-05-15T11:45:00.000000+0000,8.0
1987-05-15T12:45:00.000000+0000,8.0
1987-05-15T14:50:00.000000+0000,8.0
1987-05-15T15:50:00.000000+0000,9.0
1987-05-15T16:50:00.000000+0000,8.0
1987-05-15T17:50:00.000000+0000,6.0
1987-05-16T05:50:00.000000+0000,6.0
1987-05-16T06:50:00.000000+0000,5.0
1987-05-16T07:50:00.000000+0000,5.0
1987-05-16T08:50:00.000000+0000,5.0
1987-05-16T09:50:00.000000+0000,5.0
1987-05-16T12:50:00.000000+0000,5.0
1987-05-17T13:50:00.000000+0000,7.0
1987-05-17T14:50:00.000000+0000,8.0
1987-05-18T04:45:00.000000+0000,6.0
1987-05-18T05:45:00.000000+0000,6.0
1987-05-18T07:45:00.000000+0000,6.0
1987-05-18T08:45:00.000000+0000,7.0
1987-05-18T10:45:00.000000+0000,7.0
1987-05-18T11:45:00.000000+0000,7.0
1987-05-18T12:50:00.000000+0000,7.0
1987-05-18T13:50:00.000000+0000,7.0
1987-05-18T15:50:00.000000+0000,7.0
1987-05-18T16:50:00.000000+0000,7.0
1987-05-18T17:50:00.000000+0000,5.0
1987-05-19T05:50:00.000000+0000,5.0
1987-05-19T09:50:00.000000+0000,6.0
1987-05-19T10:50:00.000000+0000,6.0
1987-05-19T12:45:00.000000+0000,6.0
1987-05-19T13:45:00.000000+0000,6.0
1987-05-19T14:45:00.000000+0000,6.0
1987-05-19T15:45:00.000000+0000,6.0
1987-05-19T16:45:00.000000+0000,6.0
1987-05-19T17:45:00.000000+0000,6.0
1987-05-20T05:50:00.000000+0000,5.0
1987-05-20T07:50:00.000000+0000,6.0
1987-05-20T08:50:00.000000+0000,6.0
1987-05-20T13:50:00.000000+0000,6.0
1987-05-20T14:50:00.000000+0000,7.0
1987-05-20T15:50:00.000000+0000,6.0
1987-05-20T16:50:00.000000+0000,6.0
1987-05-21T05:45:00.000000+0000,5.0
1987-05-21T06:45:00.000000+0000,5.0
1987-05-21T07:45:00.000000+0000,6.0
1987-05-21T08:45:00.000000+0000,6.0
1987-05-21T09:45:00.000000+0000,6.0
1987-05-21T10:45:00.000000+0000,6.0
1987-05-21T11:45:00.000000+0000,6.0
1987-05-21T13:50:00.000000+0000,6.0
1987-05-21T15:50:00.000000+0000,6.0
1987-05-21T16:50:00.000000+0000,6.0
1987-05-21T17:50:00.000000+0000,6.0
1987-05-22T05:50:00.000000+0000,6.0
1987-05-22T06:50:00.000000+0000,7.0
1987-05-22T07:50:00.000000+0000,7.0
1987-05-22T08:50:00.000000+0000,7.0
1987-05-22T09:50:00.000000+0000,8.0
1987-05-22T10:50:00.000000+0000,8.0
1987-05-22T11:50:00.000000+0000,9.0
1987-05-22T12:45:00.000000+0000,8.0
1987-05-22T13:45:00.000000+0000,7.0
1987-05-22T16:45:00.000000+0000,6.0
1987-05-23T05:45:00.000000+0000,5.0
1987-05-23T06:45:00.000000+0000,5.0
1987-05-23T07:45:00.000000+0000,5.0
1987-05-23T08:45:00.000000+0000,6.0
1987-05-23T12:45:00.000000+0000,7.0
1987-05-23T13:45:00.000000+0000,7.0
1987-05-24T13:45:00.000000+0000,6.0
1987-05-24T14:45:00.000000+0000,6.0
1987-05-24T15:45:00.000000+0000,6.0
1987-05-24T16:45:00.000000+0000,6.0
1987-05-25T05:45:00.000000+0000,5.0
1987-05-25T06:45:00.000000+0000,5.0
1987-05-25T08:45:00.000000+0000,5.0
1987-05-25T09:45:00.000000+0000,6.0
1987-05-25T10:45:00.000000+0000,6.0
1987-05-25T11:45:00.000000+0000,6.0
1987-05-25T12:45:00.000000+0000,6.0
1987-05-25T13:45:00.000000+0000,5.0
1987-05-25T14:45:00.000000+0000,5.0
1987-05-25T15:45:00.000000+0000,5.0
1987-05-25T17:45:00.000000+0000,4.0
1987-05-26T06:50:00.000000+0000,6.0
1987-05-26T07:50:00.000000+0000,6.0
1987-05-26T08:50:00.000000+0000,6.0
1987-05-26T09:50:00.000000+0000,6.0
1987-05-26T10:50:00.000000+0000,6.0
1987-05-26T11:50:00.000000+0000,6.0
1987-05-26T12:45:00.000000+0000,7.0
1987-05-26T13:45:00.000000+0000,6.0
1987-05-26T14:45:00.000000+0000,6.0
1987-05-26T16:45:00.000000+0000,6.0
1987-05-26T17:45:00.000000+0000,6.0
1987-05-27T04:50:00.000000+0000,6.0
1987-05-27T05:45:00.000000+0000,6.0
1987-05-27T06:45:00.000000+0000,6.0
1987-05-27T07:45:00.000000+0000,6.0
1987-05-27T08:45:00.000000+0000,7.0
1987-05-27T13:45:00.000000+0000,7.0
1987-05-27T14:45:00.000000+0000,7.0
1987-05-27T15:45:00.000000+0000,7.0
1987-05-27T16:45:00.000000+0000,7.0
1987-05-28T12:45:00.000000+0000,8.0
1987-05-28T13:45:00.000000+0000,7.0
1987-05-28T14:45:00.000000+0000,8.0
1987-05-28T16:45:00.000000+0000,8.0
1987-05-28T17:45:00.000000+0000,8.0
1987-05-29T05:50:00.000000+0000,8.0
1987-05-29T06:50:00.000000+0000,9.0
1987-05-29T07:50:00.000000+0000,9.0
1987-05-29T09:50:00.000000+0000,8.0
1987-05-29T10:50:00.000000+0000,9.0
1987-05-29T13:50:00.000000+0000,10.0
1987-05-29T14:50:00.000000+0000,9.0
1987-05-29T16:50:00.000000+0000,9.0
1987-05-29T17:50:00.000000+0000,9.0
1987-05-30T05:50:00.000000+0000,10.0
1987-05-30T07:50:00.000000+0000,11.0
1987-05-30T10:50:00.000000+0000,11.0
1987-05-30T12:50:00.000000+0000,13.0
1987-05-31T14:50:00.000000+0000,14.0
1987-05-31T15:50:00.000000+0000,13.0
1987-05-31T16:50:00.000000+0000,13.0
1987-06-01T07:50:00.000000+0000,12.0
1987-06-01T08:50:00.000000+0000,12.0
1987-06-01T09:50:00.000000+0000,12.0
1987-06-01T10:50:00.000000+0000,12.0
1987-06-01T11:50:00.000000+0000,13.0
1987-06-01T12:45:00.000000+0000,12.0
1987-06-01T14:45:00.000000+0000,12.0
1987-06-01T15:45:00.000000+0000,11.0
1987-06-01T16:45:00.000000+0000,10.0
1987-06-01T17:45:00.000000+0000,11.0
1987-06-02T05:45:00.000000+0000,7.0
1987-06-02T06:46:00.000000+0000,7.0
1987-06-02T08:45:00.000000+0000,8.0
1987-06-02T09:45:00.000000+0000,8.0
1987-06-02T10:45:00.000000+0000,8.0
1987-06-02T11:45:00.000000+0000,8.0
1987-06-02T14:50:00.000000+0000,9.0
1987-06-02T15:50:00.000000+0000,8.0
1987-06-02T17:50:00.000000+0000,8.0
1987-06-03T05:50:00.000000+0000,7.0
1987-06-03T06:50:00.000000+0000,8.0
1987-06-03T13:50:00.000000+0000,8.0
1987-06-03T14:50:00.000000+0000,8.0
1987-06-03T15:50:00.000000+0000,8.0
1987-06-03T16:50:00.000000+0000,7.0
1987-06-04T05:45:00.000000+0000,7.0
1987-06-04T06:45:00.000000+0000,7.0
1987-06-04T07:45:00.000000+0000,8.0
1987-06-04T08:45:00.000000+0000,8.0
1987-06-04T09:45:00.000000+0000,8.0
1987-06-04T10:45:00.000000+0000,7.0
1987-06-04T12:50:00.000000+0000,8.0
1987-06-04T13:50:00.000000+0000,7.0
1987-06-04T14:50:00.000000+0000,7.0
1987-06-04T16:50:00.000000+0000,7.0
1987-06-05T06:50:00.000000+0000,8.0
1987-06-05T07:50:00.000000+0000,8.0
1987-06-05T10:50:00.000000+0000,8.0
1987-06-05T11:50:00.000000+0000,8.0
1987-06-05T12:50:00.000000+0000,9.0
1987-06-05T13:50:00.000000+0000,
1987-06-05T15:50:00.000000+0000,8.0
1987-06-05T16:50:00.000000+0000,7.0
1987-06-06T05:45:00.000000+0000,7.0
1987-06-06T06:45:00.000000+0000,6.0
1987-06-06T08:45:00.000000+0000,7.0
1987-06-06T09:45:00.000000+0000,7.0
1987-06-06T11:45:00.000000+0000,7.0
1987-06-06T12:45:00.000000+0000,7.0
1987-06-07T14:10:00.000000+0000,8.0
1987-06-07T15:45:00.000000+0000,8.0
1987-06-07T16:45:00.000000+0000,8.0
1987-06-08T05:50:00.000000+0000,7.0
1987-06-08T06:50:00.000000+0000,7.0
1987-06-08T07:50:00.000000+0000,8.0
1987-06-08T08:50:00.000000+0000,8.0
1987-06-08T10:50:00.000000+0000,8.0
1987-06-08T11:50:00.000000+0000,8.0
1987-06-08T12:50:00.000000+0000,7.0
1987-06-08T13:50:00.000000+0000,8.0
1987-06-08T14:50:00.000000+0000,7.0
1987-06-08T15:20:00.000000+0000,
1987-06-08T15:50:00.000000+0000,7.0
1987-06-08T16:50:00.000000+0000,7.0
1987-06-08T17:50:00.000000+0000,7.0
1987-06-09T05:45:00.000000+0000,6.0
1987-06-09T07:45:00.000000+0000,7.0
1987-06-09T12:45:00.000000+0000,8.0
1987-06-09T13:45:00.000000+0000,8.0
1987-06-09T15:45:00.000000+0000,7.0
1987-06-09T16:45:00.000000+0000,7.0
1987-06-10T05:45:00.000000+0000,7.0
1987-06-10T06:45:00.000000+0000,8.0
1987-06-10T07:45:00.000000+0000,8.0
1987-06-10T13:45:00.000000+0000,9.0
1987-06-10T14:45:00.000000+0000,9.0
1987-06-10T15:45:00.000000+0000,8.0
1987-06-10T16:45:00.000000+0000,8.0
1987-06-11T05:45:00.000000+0000,7.0
1987-06-11T06:45:00.000000+0000,7.0
1987-06-11T07:45:00.000000+0000,7.0
1987-06-11T08:50:00.000000+0000,7.0
1987-06-11T10:45:00.000000+0000,7.0
1987-06-11T11:45:00.000000+0000,
1987-06-11T12:45:00.000000+0000,7.0
1987-06-11T13:45:00.000000+0000,7.0
1987-06-11T14:45:00.000000+0000,7.0
1987-06-11T15:45:00.000000+0000,8.0
1987-06-11T16:45:00.000000+0000,8.0
1987-06-11T17:45:00.000000+0000,8.0
1987-06-12T05:45:00.000000+0000,9.0
1987-06-12T10:45:00.000000+0000,10.0
1987-06-12T14:45:00.000000+0000,10.0
1987-06-13T04:45:00.000000+0000,9.0
1987-06-13T07:45:00.000000+0000,10.0
1987-06-13T08:45:00.000000+0000,9.0
1987-06-13T09:45:00.000000+0000,9.0
1987-06-13T10:45:00.000000+0000,10.0
1987-06-13T12:45:00.000000+0000,9.0
1987-06-14T13:45:00.000000+0000,8.0
1987-06-14T14:45:00.000000+0000,8.0
1987-06-14T15:45:00.000000+0000,8.0
1987-06-14T16:45:00.000000+0000,8.0
1987-06-15T05:45:00.000000+0000,7.0
1987-06-15T06:45:00.000000+0000,7.0
1987-06-15T07:45:00.000000+0000,8.0
1987-06-15T08:45:00.000000+0000,8.0
1987-06-15T09:45:00.000000+0000,8.0
1987-06-15T10:45:00.000000+0000,8.0
1987-06-15T11:45:00.000000+0000,8.0
1987-06-15T13:45:00.000000+0000,8.0
1987-06-15T14:45:00.000000+0000,8.0
1987-06-15T15:45:00.000000+0000,8.0
1987-06-15T16:45:00.000000+0000,8.0
1987-06-15T17:45:00.000000+0000,7.0
1987-06-16T04:45:00.000000+0000,6.0
1987-06-16T05:45:00.000000+0000,7.0
1987-06-16T06:45:00.000000+0000,7.0
1987-06-16T07:45:00.000000+0000,7.0
1987-06-16T08:50:00.000000+0000,8.0
1987-06-16T09:45:00.000000+0000,8.0
1987-06-16T10:45:00.000000+0000,8.0
1987-06-16T11:45:00.000000+0000,8.0
1987-06-16T12:50:00.000000+0000,8.0
1987-06-16T13:50:00.000000+0000,8.0
1987-06-16T14:50:00.000000+0000,8.0
1987-06-16T15:50:00.000000+0000,8.0
1987-06-16T16:50:00.000000+0000,7.0
1987-06-16T17:50:00.000000+0000,7.0
1987-06-17T05:45:00.000000+0000,7.0
1987-06-17T06:45:00.000000+0000,7.0
1987-06-17T07:45:00.000000+0000,7.0
1987-06-17T08:45:00.000000+0000,7.0
1987-06-17T13:50:00.000000+0000,7.0
1987-06-17T15:50:00.000000+0000,7.0
1987-06-17T16:50:00.000000+0000,7.0
1987-06-18T04:45:00.000000+0000,6.0
1987-06-18T05:45:00.000000+0000,6.0
1987-06-18T06:45:00.000000+0000,7.0
1987-06-18T07:45:00.000000+0000,7.0
1987-06-18T08:45:00.000000+0000,7.0
1987-06-18T09:45:00.000000+0000,7.0
1987-06-18T10:45:00.000000+0000,7.0
1987-06-18T11:45:00.000000+0000,7.0
1987-06-18T12:50:00.000000+0000,7.0
1987-06-18T13:50:00.000000+0000,7.0
1987-06-18T14:50:00.000000+0000,7.0
1987-06-18T17:50:00.000000+0000,7.0
1987-06-19T05:50:00.000000+0000,8.0
1987-06-19T06:50:00.000000+0000,8.0
1987-06-19T08:50:00.000000+0000,10.0
1987-06-19T10:50:00.000000+0000,10.0
1987-06-19T11:50:00.000000+0000,10.0
1987-06-19T14:50:00.000000+0000,9.0
1987-06-19T15:50:00.000000+0000,8.0
1987-06-19T16:50:00.000000+0000,8.0
1987-06-19T17:50:00.000000+0000,8.0
1987-06-20T05:50:00.000000+0000,7.0
1987-06-20T06:50:00.000000+0000,7.0
1987-06-20T07:50:00.000000+0000,8.0
1987-06-20T08:50:00.000000+0000,8.0
1987-06-20T09:50:00.000000+0000,9.0
1987-06-20T10:50:00.000000+0000,9.0
1987-06-20T11:50:00.000000+0000,9.0
1987-06-20T12:50:00.000000+0000,9.0
1987-06-21T14:50:00.000000+0000,8.0
1987-06-21T15:50:00.000000+0000,8.0
1987-06-21T16:50:00.000000+0000,7.0
1987-06-22T05:50:00.000000+0000,7.0
1987-06-22T06:50:00.000000+0000,7.0
1987-06-22T07:50:00.000000+0000,6.0
1987-06-22T09:50:00.000000+0000,7.0
1987-06-22T10:50:00.000000+0000,8.0
1987-06-22T12:50:00.000000+0000,7.0
1987-06-22T13:50:00.000000+0000,7.0
1987-06-22T14:50:00.000000+0000,8.0
1987-06-22T15:50:00.000000+0000,7.0
1987-06-22T16:50:00.000000+0000,7.0
1987-06-22T17:50:00.000000+0000,7.0
1987-06-23T06:50:00.000000+0000,7.0
1987-06-23T10:50:00.000000+0000,8.0
1987-06-23T11:50:00.000000+0000,8.0
1987-06-23T12:50:00.000000+0000,9.0
1987-06-23T13:50:00.000000+0000,9.0
1987-06-23T15:50:00.000000+0000,9.0
1987-06-23T16:50:00.000000+0000,10.0
1987-06-23T17:50:00.000000+0000,9.0
1987-06-24T05:50:00.000000+0000,7.0
1987-06-24T06:50:00.000000+0000,7.0
1987-06-24T07:50:00.000000+0000,8.0
1987-06-24T12:50:00.000000+0000,8.0
1987-06-24T14:50:00.000000+0000,8.0
1987-06-24T15:50:00.000000+0000,8.0
1987-06-25T05:50:00.000000+0000,8.0
1987-06-25T07:50:00.000000+0000,7.0
1987-06-25T09:50:00.000000+0000,8.0
1987-06-25T10:50:00.000000+0000,8.0
1987-06-25T12:50:00.000000+0000,9.0
1987-06-25T13:50:00.000000+0000,9.0
1987-06-25T14:50:00.000000+0000,8.0
1987-06-25T15:50:00.000000+0000,8.0
1987-06-25T16:50:00.000000+0000,8.0
1987-06-25T17:50:00.000000+0000,8.0
1987-06-25T21:20:00.000000+0000,10.0
1987-06-26T05:50:00.000000+0000,8.0
1987-06-26T06:50:00.000000+0000,8.0
1987-06-26T09:50:00.000000+0000,9.0
1987-06-26T10:50:00.000000+0000,10.0
1987-06-26T11:50:00.000000+0000,10.0
1987-06-26T13:50:00.000000+0000,9.0
1987-06-26T14:50:00.000000+0000,8.0
1987-06-26T15:50:00.000000+0000,8.0
1987-06-26T16:50:00.000000+0000,8.0
1987-06-26T17:50:00.000000+0000,8.0
1987-06-27T05:50:00.000000+0000,9.0
1987-06-27T07:50:00.000000+0000,10.0
1987-06-27T08:50:00.000000+0000,10.0
1987-06-27T09:50:00.000000+0000,10.0
1987-06-27T10:50:00.000000+0000,9.0
1987-06-27T11:50:00.000000+0000,9.0
1987-06-27T12:50:00.000000+0000,10.0
1987-06-28T14:50:00.000000+0000,8.0
1987-06-28T15:50:00.000000+0000,8.0
1987-06-28T16:50:00.000000+0000,8.0
1987-06-29T06:50:00.000000+0000,7.0
1987-06-29T07:50:00.000000+0000,7.0
1987-06-29T09:50:00.000000+0000,7.0
1987-06-29T10:50:00.000000+0000,8.0
1987-06-29T11:50:00.000000+0000,8.0
1987-06-29T15:50:00.000000+0000,8.0
1987-06-29T16:50:00.000000+0000,8.0
1987-06-30T05:50:00.000000+0000,7.0
1987-06-30T08:50:00.000000+0000,7.0
1987-06-30T09:50:00.000000+0000,8.0
1987-06-30T10:00:00.000000+0000,
1987-06-30T10:50:00.000000+0000,8.0
1987-06-30T13:50:00.000000+0000,8.0
1987-06-30T14:50:00.000000+0000,7.0
1987-06-30T15:50:00.000000+0000,7.0
1987-06-30T16:50:00.000000+0000,7.0
1987-06-30T17:50:00.000000+0000,7.0
1987-07-01T06:50:00.000000+0000,7.0
1987-07-01T07:50:00.000000+0000,8.0
1987-07-01T08:50:00.000000+0000,8.0
1987-07-01T13:50:00.000000+0000,8.0
1987-07-01T14:50:00.000000+0000,8.0
1987-07-01T15:50:00.000000+0000,7.0
1987-07-01T16:50:00.000000+0000,7.0
1987-07-02T05:50:00.000000+0000,7.0
1987-07-02T06:50:00.000000+0000,7.0
1987-07-02T07:50:00.000000+0000,7.0
1987-07-02T09:50:00.000000+0000,8.0
1987-07-02T10:50:00.000000+0000,8.0
1987-07-02T11:50:00.000000+0000,8.0
1987-07-02T13:50:00.000000+0000,8.0
1987-07-02T14:50:00.000000+0000,8.0
1987-07-02T15:50:00.000000+0000,8.0
1987-07-02T17:50:00.000000+0000,8.0
1987-07-03T05:50:00.000000+0000,7.0
1987-07-03T06:00:00.000000+0000,7.0
1987-07-03T06:50:00.000000+0000,8.0
1987-07-03T08:50:00.000000+0000,9.0
1987-07-03T12:50:00.000000+0000,9.0
1987-07-03T13:50:00.000000+0000,8.0
1987-07-03T15:50:00.000000+0000,8.0
1987-07-03T17:50:00.000000+0000,8.0
1987-07-04T00:00:00.000000+0000,8.0
1987-07-04T05:50:00.000000+0000,9.0
1987-07-04T06:50:00.000000+0000,9.0
1987-07-04T07:50:00.000000+0000,10.0
1987-07-04T09:50:00.000000+0000,10.0
1987-07-04T10:50:00.000000+0000,9.0
1987-07-04T11:50:00.000000+0000,10.0
1987-07-04T12:50:00.000000+0000,10.0
1987-07-04T14:50:00.000000+0000,17.0
1987-07-05T14:50:00.000000+0000,10.0
1987-07-05T15:50:00.000000+0000,10.0
1987-07-05T16:50:00.000000+0000,10.0
1987-07-06T05:50:00.000000+0000,9.0
1987-07-06T07:50:00.000000+0000,9.0
1987-07-06T09:50:00.000000+0000,9.0
1987-07-06T10:50:00.000000+0000,10.0
1987-07-06T11:50:00.000000+0000,10.0
1987-07-06T12:50:00.000000+0000,10.0
1987-07-06T13:50:00.000000+0000,10.0
1987-07-06T14:50:00.000000+0000,10.0
1987-07-06T16:50:00.000000+0000,10.0
1987-07-06T17:50:00.000000+0000,10.0
1987-07-07T06:50:00.000000+0000,10.0
1987-07-07T08:50:00.000000+0000,10.0
1987-07-07T09:50:00.000000+0000,10.0
1987-07-07T10:50:00.000000+0000,11.0
1987-07-07T11:50:00.000000+0000,11.0
1987-07-07T12:50:00.000000+0000,11.0
1987-07-07T13:50:00.000000+0000,11.0
1987-07-07T15:50:00.000000+0000,10.0
1987-07-07T16:50:00.000000+0000,10.0
1987-07-07T17:50:00.000000+0000,10.0
1987-07-08T07:50:00.000000+0000,10.0
1987-07-08T08:50:00.000000+0000,10.0
1987-07-08T13:50:00.000000+0000,12.0
1987-07-08T14:50:00.000000+0000,11.0
1987-07-08T15:50:00.000000+0000,11.0
1987-07-08T16:50:00.000000+0000,11.0
1987-07-09T05:50:00.000000+0000,10.0
1987-07-09T06:50:00.000000+0000,11.0
1987-07-09T07:50:00.000000+0000,11.0
1987-07-10T13:50:00.000000+0000,8.0
1987-07-10T15:50:00.000000+0000,8.0
1987-07-10T16:50:00.000000+0000,8.0
1987-07-10T17:50:00.000000+0000,8.0
1987-07-11T04:50:00.000000+0000,7.0
1987-07-11T05:50:00.000000+0000,7.0
1987-07-11T06:50:00.000000+0000,8.0
1987-07-11T07:50:00.000000+0000,7.0
1987-07-11T08:50:00.000000+0000,7.0
1987-07-11T09:50:00.000000+0000,8.0
1987-07-11T10:50:00.000000+0000,8.0
1987-07-11T11:50:00.000000+0000,8.0
1987-07-11T12:50:00.000000+0000,8.0
1987-07-12T13:50:00.000000+0000,7.0
1987-07-12T15:50:00.000000+0000,8.0
1987-07-12T16:50:00.000000+0000,7.0
1987-07-13T05:50:00.000000+0000,7.0
1987-07-13T06:50:00.000000+0000,7.0
1987-07-13T07:50:00.000000+0000,7.0
1987-07-13T09:50:00.000000+0000,7.0
1987-07-13T10:50:00.000000+0000,8.0
1987-07-13T12:50:00.000000+0000,8.0
1987-07-13T13:50:00.000000+0000,8.0
1987-07-13T14:50:00.000000+0000,8.0
1987-07-13T15:50:00.000000+0000,8.0
1987-07-13T16:50:00.000000+0000,8.0
1987-07-13T17:50:00.000000+0000,8.0
1987-07-14T06:50:00.000000+0000,7.0
1987-07-14T07:50:00.000000+0000,7.0
1987-07-14T08:50:00.000000+0000,7.0
1987-07-14T10:50:00.000000+0000,7.0
1987-07-14T11:50:00.000000+0000,8.0
1987-07-14T12:50:00.000000+0000,8.0
1987-07-14T13:50:00.000000+0000,8.0
1987-07-14T14:50:00.000000+0000,8.0
1987-07-14T15:50:00.000000+0000,7.0
1987-07-14T16:50:00.000000+0000,7.0
1987-07-15T06:50:00.000000+0000,8.0
1987-07-15T07:50:00.000000+0000,8.0
1987-07-15T08:50:00.000000+0000,9.0
1987-07-15T13:50:00.000000+0000,10.0
1987-07-15T14:50:00.000000+0000,9.0
1987-07-15T16:50:00.000000+0000,9.0
1987-07-16T04:50:00.000000+0000,13.0
1987-07-16T06:45:00.000000+0000,13.0
1987-07-16T07:45:00.000000+0000,13.0
1987-07-16T08:45:00.000000+0000,13.0
1987-07-16T09:45:00.000000+0000,15.0
1987-07-16T10:45:00.000000+0000,14.0
1987-07-16T11:45:00.000000+0000,17.0
1987-07-16T12:50:00.000000+0000,16.0
1987-07-16T13:50:00.000000+0000,17.0
1987-07-16T15:50:00.000000+0000,15.0
1987-07-16T17:50:00.000000+0000,14.0
1987-07-17T05:50:00.000000+0000,15.0
1987-07-17T07:50:00.000000+0000,16.0
1987-07-17T12:50:00.000000+0000,18.0
1987-07-17T13:50:00.000000+0000,17.0
1987-07-17T14:50:00.000000+0000,
1987-07-17T15:50:00.000000+0000,15.0
1987-07-17T16:50:00.000000+0000,14.0
1987-07-17T17:50:00.000000+0000,13.0
1987-07-18T05:50:00.000000+0000,15.0
1987-07-18T06:50:00.000000+0000,16.0
1987-07-18T07:50:00.000000+0000,17.0
1987-07-18T08:50:00.000000+0000,18.0
1987-07-18T09:50:00.000000+0000,18.0
1987-07-18T10:50:00.000000+0000,19.0
1987-07-19T14:50:00.000000+0000,20.0
1987-07-19T15:50:00.000000+0000,19.0
1987-07-19T16:50:00.000000+0000,18.0
1987-07-20T04:50:00.000000+0000,18.0
1987-07-20T05:50:00.000000+0000,17.0
1987-07-20T06:50:00.000000+0000,18.0
1987-07-20T07:50:00.000000+0000,18.0
1987-07-20T08:50:00.000000+0000,18.0
1987-07-20T10:50:00.000000+0000,18.0
1987-07-20T11:50:00.000000+0000,18.0
1987-07-20T12:50:00.000000+0000,21.0
1987-07-20T13:50:00.000000+0000,20.0
1987-07-20T14:50:00.000000+0000,19.0
1987-07-20T15:50:00.000000+0000,19.0
1987-07-20T16:50:00.000000+0000,17.0
1987-07-20T17:50:00.000000+0000,18.0
1987-07-21T05:50:00.000000+0000,12.0
1987-07-21T06:50:00.000000+0000,12.0
1987-07-21T08:50:00.000000+0000,12.0
1987-07-21T09:50:00.000000+0000,12.0
1987-07-21T10:50:00.000000+0000,13.0
1987-07-21T11:50:00.000000+0000,13.0
1987-07-21T12:50:00.000000+0000,13.0
1987-07-21T13:50:00.000000+0000,13.0
1987-07-21T16:50:00.000000+0000,12.0
1987-07-21T17:50:00.000000+0000,12.0
1987-07-22T04:50:00.000000+0000,11.0
1987-07-22T05:50:00.000000+0000,12.0
1987-07-22T07:50:00.000000+0000,12.0
1987-07-22T08:50:00.000000+0000,12.0
1987-07-22T12:50:00.000000+0000,13.0
1987-07-22T15:50:00.000000+0000,12.0
1987-07-22T16:50:00.000000+0000,11.0
1987-07-22T17:50:00.000000+0000,12.0
1987-07-23T05:50:00.000000+0000,10.0
1987-07-23T06:50:00.000000+0000,10.0
1987-07-23T07:50:00.000000+0000,11.0
1987-07-23T08:50:00.000000+0000,10.0
1987-07-23T09:50:00.000000+0000,11.0
1987-07-23T10:50:00.000000+0000,9.0
1987-07-23T11:50:00.000000+0000,10.0
1987-07-23T12:50:00.000000+0000,9.0
1987-07-23T13:50:00.000000+0000,10.0
1987-07-23T14:50:00.000000+0000,11.0
1987-07-23T15:50:00.000000+0000,11.0
1987-07-23T16:50:00.000000+0000,10.0
1987-07-23T17:50:00.000000+0000,10.0
1987-07-24T06:40:00.000000+0000,10.0
1987-07-24T10:50:00.000000+0000,10.0
1987-07-24T11:50:00.000000+0000,10.0
1987-07-24T12:50:00.000000+0000,10.0
1987-07-24T13:50:00.000000+0000,11.0
1987-07-24T15:50:00.000000+0000,10.0
1987-07-24T16:00:00.000000+0000,10.0
1987-07-24T17:50:00.000000+0000,9.0
1987-07-25T05:50:00.000000+0000,10.0
1987-07-25T06:50:00.000000+0000,10.0
1987-07-25T07:50:00.000000+0000,10.0
1987-07-25T08:50:00.000000+0000,10.0
1987-07-25T09:50:00.000000+0000,10.0
1987-07-25T10:50:00.000000+0000,10.0
1987-07-25T11:50:00.000000+0000,11.0
1987-07-26T14:50:00.000000+0000,10.0
1987-07-26T15:50:00.000000+0000,10.0
1987-07-26T16:50:00.000000+0000,10.0
1987-07-27T08:50:00.000000+0000,10.0
1987-07-27T09:50:00.000000+0000,10.0
1987-07-27T10:50:00.000000+0000,10.0
1987-07-27T11:50:00.000000+0000,10.0
1987-07-27T12:50:00.000000+0000,10.0
1987-07-27T13:50:00.000000+0000,10.0
1987-07-27T14:50:00.000000+0000,10.0
1987-07-27T15:50:00.000000+0000,10.0
1987-07-27T16:50:00.000000+0000,9.0
1987-07-27T17:50:00.000000+0000,9.0
1987-07-28T05:50:00.000000+0000,8.0
1987-07-28T06:50:00.000000+0000,9.0
1987-07-28T07:50:00.000000+0000,
1987-07-28T08:50:00.000000+0000,9.0
1987-07-28T09:50:00.000000+0000,
1987-07-28T10:50:00.000000+0000,9.0
1987-07-28T11:50:00.000000+0000,9.0
1987-07-28T12:50:00.000000+0000,9.0
1987-07-28T13:50:00.000000+0000,9.0
1987-07-28T14:50:00.000000+0000,9.0
1987-07-29T05:50:00.000000+0000,8.0
1987-07-29T06:50:00.000000+0000,9.0
1987-07-29T07:50:00.000000+0000,9.0
1987-07-29T08:50:00.000000+0000,10.0
1987-07-29T13:50:00.000000+0000,11.0
1987-07-29T14:50:00.000000+0000,12.0
1987-07-29T15:50:00.000000+0000,11.0
1987-07-29T16:50:00.000000+0000,11.0
1987-07-30T06:50:00.000000+0000,11.0
1987-07-30T07:50:00.000000+0000,10.0
1987-07-30T08:50:00.000000+0000,11.0
1987-07-30T09:50:00.000000+0000,11.0
1987-07-30T10:50:00.000000+0000,11.0
1987-07-30T11:50:00.000000+0000,11.0
1987-07-30T12:50:00.000000+0000,12.0
1987-07-30T13:50:00.000000+0000,11.0
1987-07-30T14:50:00.000000+0000,11.0
1987-07-30T15:50:00.000000+0000,11.0
1987-07-30T17:50:00.000000+0000,9.0
1987-07-31T05:50:00.000000+0000,9.0
1987-07-31T06:50:00.000000+0000,9.0
1987-07-31T07:50:00.000000+0000,9.0
